0	ноля
1	одного
1	одной
1	одних
2	двух
3	трех
4	четырех
5	пяти
6	шести
7	семи
8	восьми
9	девяти
10	десяти
11	одиннадцати
12	двенадцати
13	тринадцати
14	четырнадцати
15	пятнадцати
16	шестнадцати
17	семнадцати
18	восемнадцати
19	девятнадцати
20	двадцати
30	тридцати
40	сорока
50	пятидесяти
60	шестидесяти
70	семидесяти
80	восьмидесяти
90	девяноста
100	ста
200	двухсот
300	трехсот
400	четырехсот
500	пятисот
600	шестисот
700	семисот
800	восьмисот
900	девятисот
1000	тысячи
1000	тысяч
1000000	миллиона
1000000	миллионов
1000000000	миллиарда
1000000000	миллиардов
